122,1,202,287,1
123,1,167,310,1
124,1,182,356,1
125,1,218,367,1
126,1,266,346,1
127,1,248,343,1
128,1,287,345,1
129,1,310,389,1
130,1,356,390,1
131,1,367,375,1
132,1,346,415,1
133,1,343,433,1
134,1,345,426,1
135,1,389,428,1
136,1,390,416,1
137,1,375,412,1
138,1,415,401,1
139,1,433,429,1
140,1,426,472,1
141,1,428,497,1
142,1,416,501,1
143,1,412,522,1
144,1,401,547,1
145,1,429,545,1
146,1,472,522,1
147,1,497,543,1
148,1,501,545,1
149,1,522,576,1
150,1,547,616,1
151,1,545,518,1
152,1,522,520,1
153,1,543,530,1
154,2,545,554,1
155,2,576,543,1
156,1,616,537,1
157,1,518,558,1
158,1,520,570,1
159,1,530,577,1
160,1,554,601,1
161,1,543,602,1
162,1,537,623,1
163,1,558,611,1
164,1,570,631,1
165,1,577,656,1
166,1,601,651,1
167,1,602,657,1
168,1,623,670,1
169,1,611,640,1
170,1,631,641,1
171,1,656,706,1
172,1,651,740,1
173,1,657,713,1
174,1,670,710,1
175,1,640,719,1
176,2,641,732,1
177,2,706,756,1
178,1,740,773,1
179,1,713,789,1
180,1,710,781,1
181,2,719,754,1
182,1,732,765,1
183,2,756,756,1
184,1,773,747,1
185,1,789,766,1
186,1,781,768,1
187,1,754,775,1
188,1,765,781,1
189,1,756,755,1
190,1,747,757,1
191,1,766,789,1
192,1,768,766,1
193,1,775,790,1
194,1,781,819,1
195,1,755,845,1
196,1,757,861,1
197,1,789,845,1
198,1,766,872,1
199,1,790,842,1
200,1,819,867,1
201,1,845,840,1
202,1,861,872,1
203,1,845,866,1
204,1,872,882,1
205,1,842,897,1
206,1,867,871,1
207,1,840,875,1
208,1,872,889,1
209,1,866,891,1
210,1,882,863,1
