7,2,228,221,1
8,2,257,199,1
9,2,256,210,1
10,1,243,224,1
11,1,206,246,1
12,1,227,226,1
13,1,221,224,1
14,1,199,238,1
15,1,210,234,1
16,1,224,203,1
17,1,246,199,1
18,1,226,203,1
19,1,224,212,1
20,2,238,207,1
21,1,234,193,1
22,1,203,204,1
23,1,199,208,1
24,1,203,217,1
25,2,212,233,1
26,2,207,209,1
27,1,193,216,1
28,1,204,220,1
29,1,208,237,1
30,1,217,231,1
31,1,233,239,1
32,1,209,238,1
33,1,216,245,1
34,1,220,204,1
35,1,237,226,1
36,1,231,205,1
37,1,239,209,1
38,1,238,236,1
39,1,245,244,1
40,1,204,231,1
41,1,226,257,1
42,1,205,240,1
43,1,209,240,1
44,1,236,268,1
45,1,244,282,1
46,1,231,312,1
47,1,257,337,1
48,1,240,346,1
49,1,240,321,1
50,1,268,254,1
51,1,282,285,1
52,1,312,257,1
53,2,337,284,1
54,2,346,294,1
55,2,321,302,1
56,2,254,291,1
57,1,285,313,1
58,1,257,314,1
59,1,284,336,1
60,1,294,330,1
61,1,302,280,1
62,1,291,319,1
63,1,313,262,1
64,2,314,275,1
65,1,336,302,1
66,2,330,368,1
67,1,280,326,1
68,1,319,354,1
69,1,262,391,1
70,1,275,402,1
71,1,302,409,1
72,1,368,423,1
73,1,326,378,1
74,1,354,433,1
75,1,391,458,1
76,1,402,471,1
77,1,409,465,1
78,1,423,454,1
79,1,378,459,1
80,1,433,430,1
81,1,458,406,1
82,1,471,415,1
83,1,465,419,1
84,1,454,470,1
85,1,459,433,1
86,2,430,409,1
87,2,406,480,1
88,2,415,509,1
89,2,419,543,1
90,2,470,577,1
91,1,433,657,1
92,1,409,632,1
93,1,480,633,1
94,2,509,567,1
95,2,543,554,1
96,1,577,613,1
97,1,657,610,1
98,2,632,626,1
99,1,633,634,1
100,2,567,650,1
101,2,554,663,1
102,2,613,662,1
103,2,610,695,1
104,1,626,781,1
105,2,634,765,1
106,1,650,791,1
107,1,663,686,1
108,1,662,664,1
109,1,695,622,1
110,2,781,653,1
111,2,765,672,1
112,2,791,675,1
113,1,686,792,1
114,1,664,819,1
115,1,622,881,1
116,1,653,815,1
117,1,672,868,1
118,1,675,867,1
119,1,792,870,1
120,2,819,865,1
121,2,881,812,1
122,2,815,845,1
123,2,868,847,1
124,1,867,823,1
125,1,870,780,1
126,1,865,799,1
127,1,812,803,1
128,1,845,815,1
129,1,847,783,1
130,1,823,796,1
131,2,780,781,1
132,2,799,827,1
133,1,803,846,1
134,1,815,872,1
135,1,783,880,1
136,1,796,886,1
137,1,781,860,1
138,1,827,860,1
139,1,846,895,1
140,1,872,954,1
141,2,880,968,1
142,1,886,902,1
143,2,860,904,1
144,1,860,961,1
145,2,895,901,1
146,2,954,911,1
147,1,968,902,1
148,1,902,889,1
149,1,904,873,1
150,1,961,874,1
