7,2,29,36,0
8,1,20,30,0
9,2,18,32,0
10,2,19,31,0
11,1,33,25,0
12,1,35,21,0
13,1,36,25,1
14,1,30,34,0
15,1,32,30,0
16,1,31,43,0
17,1,25,45,0
18,1,21,0,0
19,2,25,0,0
20,1,34,0,0
21,1,30,40,1
22,1,43,23,0
23,1,45,17,0
24,1,0,25,0
25,1,0,21,0
26,1,0,26,0
27,1,40,26,0
28,1,23,24,0
29,1,17,21,0
30,1,25,50,0
31,1,21,36,0
32,1,26,34,0
33,2,26,42,0
34,1,24,15,0
35,1,21,17,0
36,1,50,17,0
37,1,36,22,0
38,1,34,23,0
39,2,42,17,0
40,2,15,15,0
41,1,17,15,0
42,2,17,21,0
43,1,22,18,0
44,1,23,19,0
45,1,17,20,0
46,1,15,23,0
47,1,15,19,0
48,2,21,18,0
49,1,18,19,0
50,1,19,20,0
51,2,20,32,0
52,2,23,37,0
53,2,19,42,0
54,2,18,41,0
55,1,19,38,0
56,1,20,27,0
57,1,32,19,0
58,1,37,12,0
59,1,42,14,0
60,1,41,10,0
61,1,38,17,0
62,1,27,12,0
63,1,19,15,0
64,1,12,12,0
65,1,14,18,0
66,1,10,18,0
67,1,17,19,0
68,1,12,26,0
69,1,15,29,0
70,1,12,19,0
71,1,18,14,0
72,1,18,11,0
73,1,19,14,0
74,2,26,15,0
75,2,29,15,0
76,2,19,13,0
77,1,14,10,0
78,1,11,14,0
79,1,14,15,0
80,1,15,12,0
81,2,15,26,0
82,1,13,21,0
83,2,10,21,0
84,1,14,33,0
85,1,15,22,0
86,1,12,31,0
87,1,26,33,0
88,1,21,31,0
89,1,21,36,0
90,1,33,26,0
91,1,22,17,0
92,1,31,22,0
93,1,33,20,0
94,1,31,35,0
95,1,36,39,0
96,1,26,38,0
97,1,17,36,0
98,1,22,39,0
99,2,20,36,0
100,2,35,33,0
101,1,39,36,0
102,1,38,33,0
103,1,36,31,0
104,1,39,38,0
105,1,36,36,1
106,1,33,37,0
107,1,36,33,0
108,1,33,36,0
109,1,31,32,0
110,1,38,33,0
111,1,36,36,0
112,1,37,29,0
113,1,33,27,0
114,1,36,22,0
115,2,32,18,0
116,1,33,15,0
117,1,36,15,0
118,1,29,17,0
119,2,27,14,0
120,1,22,17,0
