1,1,1126,888,197,233,1.0,1,1.0
1,2,2443,36,458,764,1.0,1,1.0
2,1,1124,886,196,235,1.0,1,1.0
2,2,2444,33,458,770,1.0,1,1.0
3,1,1120,884,197,236,1.0,1,1.0
4,1,1117,879,198,238,1.0,1,1.0
4,3,2442,30,459,774,1.0,1,1.0
5,1,1112,875,202,238,1.0,1,1.0
5,3,2437,28,464,777,1.0,1,1.0
5,4,2070,263,108,118,1.0,1,1.0
5,5,1839,259,109,108,1.0,1,1.0
5,6,1957,264,103,108,1.0,1,1.0
6,1,1108,871,203,238,1.0,1,1.0
6,3,2439,32,459,773,1.0,1,1.0
6,4,2070,256,108,118,1.0,1,1.0
6,5,1840,253,110,109,1.0,1,1.0
6,6,1957,257,104,108,1.0,1,1.0
7,1,1103,868,205,240,1.0,1,1.0
8,1,1098,864,205,242,1.0,1,1.0
8,7,1837,240,110,121,1.0,1,1.0
8,8,2433,41,464,770,1.0,1,1.0
9,1,1095,861,205,243,1.0,1,1.0
9,7,1836,238,112,115,1.0,1,1.0
9,8,2433,38,462,771,1.0,1,1.0
9,9,2071,241,108,115,1.0,1,1.0
9,10,1956,238,104,113,1.0,1,1.0
10,1,1090,858,206,240,1.0,1,1.0
10,7,1835,231,111,116,1.0,1,1.0
10,8,2431,38,465,772,1.0,1,1.0
10,9,2073,232,109,119,1.0,1,1.0
10,10,1957,232,105,112,1.0,1,1.0
11,1,1086,855,207,241,1.0,1,1.0
11,7,1836,220,110,111,1.0,1,1.0
11,8,2434,39,461,768,1.0,1,1.0
11,9,2074,224,107,117,1.0,1,1.0
11,10,1958,224,105,112,1.0,1,1.0
12,1,1083,852,206,245,1.0,1,1.0
12,7,1837,213,109,113,1.0,1,1.0
12,8,2435,41,463,764,1.0,1,1.0
12,9,2075,216,107,121,1.0,1,1.0
12,10,1957,219,108,112,1.0,1,1.0
13,1,1078,849,207,246,1.0,1,1.0
13,8,2432,35,463,778,1.0,1,1.0
14,1,1071,844,211,246,1.0,1,1.0
14,8,2433,36,464,772,1.0,1,1.0
15,1,1066,840,211,247,1.0,1,1.0
15,8,2434,38,462,774,1.0,1,1.0
16,1,1062,836,212,248,1.0,1,1.0
16,11,2075,188,108,124,1.0,1,1.0
16,12,1956,188,108,117,1.0,1,1.0
16,13,1832,183,111,117,1.0,1,1.0
17,1,1056,831,212,251,1.0,1,1.0
17,11,2074,180,111,122,1.0,1,1.0
17,12,1955,180,109,116,1.0,1,1.0
17,13,1832,178,113,119,1.0,1,1.0
18,1,1050,827,213,251,1.0,1,1.0
18,11,2076,176,111,120,1.0,1,1.0
18,12,1954,173,108,119,1.0,1,1.0
18,13,1829,170,114,125,1.0,1,1.0
19,1,1043,822,216,253,1.0,1,1.0
19,11,2069,168,115,129,1.0,1,1.0
19,13,1826,161,121,128,1.0,1,1.0
20,1,1038,813,221,257,1.0,1,1.0
20,13,1824,155,120,128,1.0,1,1.0
20,14,2433,46,455,770,1.0,1,1.0
21,1,1032,808,224,258,1.0,1,1.0
21,14,2433,51,459,765,1.0,1,1.0
22,1,1027,806,224,257,1.0,1,1.0
22,15,2079,140,110,123,1.0,1,1.0
22,16,1952,138,111,123,1.0,1,1.0
22,17,1826,129,112,126,1.0,1,1.0
23,1,1025,802,223,257,1.0,1,1.0
23,15,2079,129,106,124,1.0,1,1.0
24,1,1020,795,223,262,1.0,1,1.0
24,15,2080,122,110,125,1.0,1,1.0
24,18,1953,120,112,121,1.0,1,1.0
24,19,1824,113,114,123,1.0,1,1.0
24,20,2437,46,460,769,1.0,1,1.0
25,1,1015,792,222,264,1.0,1,1.0
25,15,2080,116,113,125,1.0,1,1.0
25,18,1952,112,114,123,1.0,1,1.0
25,19,1824,108,114,120,1.0,1,1.0
25,20,2436,47,460,770,1.0,1,1.0
26,1,1006,785,226,264,1.0,1,1.0
26,15,2081,106,115,126,1.0,1,1.0
26,18,1952,103,114,124,1.0,1,1.0
26,19,1821,97,119,131,1.0,1,1.0
26,20,2439,48,458,774,1.0,1,1.0
27,1,1000,782,227,264,1.0,1,1.0
27,15,2077,97,119,136,1.0,1,1.0
27,18,1952,94,115,124,1.0,1,1.0
27,19,1823,87,115,126,1.0,1,1.0
27,20,2439,49,456,770,1.0,1,1.0
28,1,995,778,227,263,1.0,1,1.0
28,15,2081,86,114,131,1.0,1,1.0
28,18,1953,85,115,124,1.0,1,1.0
28,19,1819,79,119,124,1.0,1,1.0
28,20,2435,54,460,759,1.0,1,1.0
29,1,990,774,228,265,1.0,1,1.0
29,15,2080,83,114,122,1.0,1,1.0
29,20,2436,52,458,767,1.0,1,1.0
30,1,980,767,233,268,1.0,1,1.0
30,15,2080,68,118,131,1.0,1,1.0
30,21,1815,59,118,130,1.0,1,1.0
30,22,1950,66,118,129,1.0,1,1.0
31,1,973,760,233,272,1.0,1,1.0
31,15,2082,59,117,135,1.0,1,1.0
31,21,1815,49,118,130,1.0,1,1.0
31,22,1950,56,118,131,1.0,1,1.0
32,1,971,757,235,271,1.0,1,1.0
32,15,2082,50,121,133,1.0,1,1.0
32,21,1813,43,120,127,1.0,1,1.0
32,22,1949,47,119,130,1.0,1,1.0
33,1,966,752,235,273,1.0,1,1.0
33,15,2079,40,125,135,1.0,1,1.0
33,21,1808,33,126,131,1.0,1,1.0
33,22,1948,38,121,130,1.0,1,1.0
34,1,959,746,236,275,1.0,1,1.0
34,15,2079,33,126,135,1.0,1,1.0
34,21,1812,22,119,130,1.0,1,1.0
34,22,1942,30,127,135,1.0,1,1.0
35,1,951,741,238,277,1.0,1,1.0
35,15,2079,25,126,138,1.0,1,1.0
35,21,1807,16,125,127,1.0,1,1.0
35,22,1947,22,122,127,1.0,1,1.0
36,1,942,735,242,278,1.0,1,1.0
36,15,2083,16,126,131,1.0,1,1.0
36,21,1808,6,123,129,1.0,1,1.0
36,22,1945,12,126,128,1.0,1,1.0
37,1,935,730,244,280,1.0,1,1.0
37,15,2076,12,136,136,1.0,1,1.0
38,1,929,724,242,281,1.0,1,1.0
39,1,920,719,247,283,1.0,1,1.0
40,1,913,714,248,284,1.0,1,1.0
41,1,903,709,254,285,1.0,1,1.0
42,1,900,698,250,290,1.0,1,1.0
42,23,2431,44,463,770,1.0,1,1.0
43,1,894,696,251,288,1.0,1,1.0
43,23,2436,45,460,770,1.0,1,1.0
44,1,889,691,249,288,1.0,1,1.0
44,23,2434,42,464,768,1.0,1,1.0
45,1,881,686,253,290,1.0,1,1.0
46,1,873,681,252,290,1.0,1,1.0
47,1,866,676,256,292,1.0,1,1.0
47,24,2434,45,466,749,1.0,1,1.0
48,1,858,667,258,297,1.0,1,1.0
48,24,2429,44,469,749,1.0,1,1.0
49,1,851,662,257,299,1.0,1,1.0
49,24,2424,47,466,755,1.0,1,1.0
49,25,2192,50,469,765,1.0,1,1.0
50,1,845,659,257,299,1.0,1,1.0
50,24,2410,44,474,754,1.0,1,1.0
50,25,2185,38,473,771,1.0,1,1.0
50,26,1408,15,484,806,1.0,1,1.0
51,1,839,654,256,302,1.0,1,1.0
51,24,2409,44,474,751,1.0,1,1.0
51,25,2188,41,473,747,1.0,1,1.0
51,26,1411,15,488,810,1.0,1,1.0
52,1,832,646,259,307,1.0,1,1.0
53,1,824,639,263,310,1.0,1,1.0
54,1,817,632,264,314,1.0,1,1.0
54,27,1407,19,492,790,1.0,1,1.0
55,1,811,626,264,316,1.0,1,1.0
55,27,1402,20,494,792,1.0,1,1.0
56,1,803,618,270,317,1.0,1,1.0
56,27,1399,22,491,805,1.0,1,1.0
57,1,792,614,274,315,1.0,1,1.0
57,27,1410,22,483,810,1.0,1,1.0
58,1,784,613,275,313,1.0,1,1.0
58,27,1404,25,482,796,1.0,1,1.0
59,1,775,607,278,316,1.0,1,1.0
60,1,767,600,277,322,1.0,1,1.0
61,1,756,597,279,325,1.0,1,1.0
62,1,748,588,285,329,1.0,1,1.0
63,1,744,583,283,331,1.0,1,1.0
64,1,736,579,283,331,1.0,1,1.0
65,1,728,574,286,329,1.0,1,1.0
66,1,719,569,286,328,1.0,1,1.0
67,1,713,560,286,332,1.0,1,1.0
67,28,1407,30,478,791,1.0,1,1.0
68,1,708,554,286,336,1.0,1,1.0
69,1,700,547,290,340,1.0,1,1.0
69,29,1402,28,483,792,1.0,1,1.0
70,1,690,540,297,344,1.0,1,1.0
71,1,680,533,298,348,1.0,1,1.0
72,1,677,525,296,351,1.0,1,1.0
73,1,673,520,297,351,1.0,1,1.0
74,1,665,516,301,348,1.0,1,1.0
75,1,655,509,305,350,1.0,1,1.0
76,1,647,502,305,352,1.0,1,1.0
77,1,640,493,304,358,1.0,1,1.0
78,1,632,487,307,363,1.0,1,1.0
79,1,623,480,310,364,1.0,1,1.0
80,1,613,476,314,361,1.0,1,1.0
81,1,606,472,318,361,1.0,1,1.0
82,1,597,464,318,364,1.0,1,1.0
83,1,590,457,322,367,1.0,1,1.0
84,1,585,457,320,367,1.0,1,1.0
85,1,579,450,322,370,1.0,1,1.0
86,1,570,445,327,369,1.0,1,1.0
87,1,562,439,330,372,1.0,1,1.0
88,1,558,432,329,374,1.0,1,1.0
89,1,551,426,331,376,1.0,1,1.0
90,1,544,418,332,381,1.0,1,1.0
90,30,2181,62,475,717,1.0,1,1.0
91,1,537,409,334,387,1.0,1,1.0
92,1,529,407,336,385,1.0,1,1.0
93,1,522,401,338,387,1.0,1,1.0
94,1,514,395,341,390,1.0,1,1.0
95,1,506,389,343,391,1.0,1,1.0
96,1,498,384,345,392,1.0,1,1.0
97,1,488,380,348,391,1.0,1,1.0
98,1,481,374,350,395,1.0,1,1.0
99,1,475,365,351,399,1.0,1,1.0
100,1,471,359,351,400,1.0,1,1.0
101,1,464,353,352,400,1.0,1,1.0
102,1,462,349,352,404,1.0,1,1.0
103,1,452,342,357,409,1.0,1,1.0
104,1,448,336,356,412,1.0,1,1.0
105,1,441,328,360,418,1.0,1,1.0
105,31,1141,59,476,741,1.0,1,1.0
106,1,435,323,361,419,1.0,1,1.0
107,1,428,317,363,420,1.0,1,1.0
108,1,422,312,364,420,1.0,1,1.0
109,1,419,310,365,417,1.0,1,1.0
110,1,411,303,369,421,1.0,1,1.0
111,1,403,303,367,423,1.0,1,1.0
112,1,398,296,370,425,1.0,1,1.0
113,1,393,289,370,428,1.0,1,1.0
114,1,387,283,371,429,1.0,1,1.0
115,1,382,281,370,430,1.0,1,1.0
116,1,373,279,374,427,1.0,1,1.0
117,1,367,272,375,430,1.0,1,1.0
118,1,358,268,378,430,1.0,1,1.0
119,1,351,263,379,431,1.0,1,1.0
120,1,347,261,380,430,1.0,1,1.0
121,1,342,259,380,432,1.0,1,1.0
122,1,338,255,379,436,1.0,1,1.0
123,1,333,253,379,438,1.0,1,1.0
124,1,326,253,380,436,1.0,1,1.0
125,1,320,248,382,442,1.0,1,1.0
126,1,316,245,381,444,1.0,1,1.0
127,1,310,240,382,448,1.0,1,1.0
128,1,306,238,384,450,1.0,1,1.0
129,1,303,237,385,451,1.0,1,1.0
130,1,296,234,391,453,1.0,1,1.0
131,1,292,233,393,452,1.0,1,1.0
132,1,288,232,393,452,1.0,1,1.0
133,1,283,230,396,449,1.0,1,1.0
134,1,278,225,396,451,1.0,1,1.0
135,1,273,222,398,453,1.0,1,1.0
136,1,269,220,398,456,1.0,1,1.0
137,1,263,219,400,458,1.0,1,1.0
138,1,258,218,403,458,1.0,1,1.0
139,1,253,217,403,459,1.0,1,1.0
140,1,248,215,405,460,1.0,1,1.0
141,1,243,211,407,463,1.0,1,1.0
142,1,240,209,406,464,1.0,1,1.0
143,1,236,206,407,466,1.0,1,1.0
