1,-1,40,47,44,38,1.0,1,1.0
1,-1,20,59,24,19,1.0,1,1.0
1,-1,106,21,27,23,1.0,1,1.0
2,-1,39,48,42,38,1.0,2,1.0
2,-1,104,21,28,23,1.0,1,1.0
3,-1,39,48,43,38,1.0,1,1.0
3,-1,106,21,27,23,1.0,1,1.0
3,-1,18,59,25,20,1.0,1,1.0
4,-1,40,47,44,38,1.0,1,1.0
4,-1,109,20,25,24,1.0,2,1.0
5,-1,41,47,44,38,1.0,1,1.0
6,-1,41,49,45,39,1.0,2,1.0
6,-1,110,22,27,24,1.0,1,1.0
7,-1,42,49,45,39,1.0,1,1.0
8,-1,44,52,45,38,1.0,2,1.0
8,-1,114,25,25,23,1.0,1,1.0
9,-1,44,52,45,39,1.0,2,1.0
9,-1,113,25,26,24,1.0,2,1.0
10,-1,42,51,45,40,1.0,1,1.0
10,-1,113,24,25,24,1.0,1,1.0
11,-1,43,50,45,39,1.0,1,1.0
11,-1,113,23,26,24,1.0,1,1.0
12,-1,43,50,45,39,1.0,2,1.0
12,-1,114,23,25,24,1.0,2,1.0
12,-1,21,61,25,20,1.0,1,1.0
13,-1,41,50,45,40,1.0,2,1.0
13,-1,112,22,25,25,1.0,2,1.0
14,-1,39,51,46,40,1.0,2,1.0
14,-1,111,24,26,25,1.0,2,1.0
15,-1,37,51,45,39,1.0,1,1.0
15,-1,108,23,26,25,1.0,1,1.0
16,-1,41,52,46,41,1.0,2,1.0
16,-1,113,24,27,25,1.0,2,1.0
16,-1,20,64,24,20,1.0,1,1.0
17,-1,32,51,46,41,1.0,1,1.0
17,-1,105,23,25,25,1.0,1,1.0
18,-1,42,50,47,42,1.0,1,1.0
18,-1,115,23,27,25,1.0,1,1.0
18,-1,21,63,25,20,1.0,1,1.0
19,-1,43,52,47,41,1.0,1,1.0
19,-1,118,25,26,24,1.0,2,1.0
19,-1,22,64,24,19,1.0,1,1.0
20,-1,44,52,47,41,1.0,1,1.0
20,-1,116,24,28,25,1.0,1,1.0
21,-1,45,52,48,42,1.0,2,1.0
21,-1,119,24,26,25,1.0,1,1.0
22,-1,46,53,46,42,1.0,2,1.0
22,-1,117,25,28,26,1.0,2,1.0
22,-1,22,65,27,24,1.0,1,1.0
23,-1,45,54,47,42,1.0,2,1.0
23,-1,118,27,29,25,1.0,2,1.0
24,-1,43,55,47,41,1.0,1,1.0
24,-1,116,28,28,24,1.0,1,1.0
24,-1,20,67,27,22,1.0,1,1.0
25,-1,44,54,48,42,1.0,2,1.0
25,-1,117,27,28,25,1.0,2,1.0
26,-1,45,56,48,42,1.0,2,1.0
26,-1,119,28,28,25,1.0,2,1.0
26,-1,23,68,25,20,1.0,1,1.0
27,-1,45,56,48,43,1.0,2,1.0
27,-1,120,28,29,25,1.0,1,1.0
28,-1,46,57,48,43,1.0,2,1.0
29,-1,46,58,49,42,1.0,1,1.0
29,-1,122,29,29,26,1.0,1,1.0
29,-1,24,70,26,21,1.0,1,1.0
30,-1,45,57,50,43,1.0,1,1.0
30,-1,121,29,29,26,1.0,1,1.0
30,-1,24,69,25,21,1.0,1,1.0
31,-1,48,57,50,45,1.0,2,1.0
31,-1,26,71,27,22,1.0,2,1.0
31,-1,134,31,19,25,1.0,1,1.0
32,-1,49,58,48,44,1.0,2,1.0
32,-1,125,31,28,25,1.0,1,1.0
33,-1,48,60,50,43,1.0,1,1.0
33,-1,124,30,31,28,1.0,2,1.0
33,-1,26,72,27,22,1.0,1,1.0
34,-1,49,61,49,43,1.0,1,1.0
34,-1,125,31,29,28,1.0,2,1.0
34,-1,25,73,30,24,1.0,2,1.0
35,-1,48,61,51,45,1.0,2,1.0
35,-1,135,35,19,24,1.0,1,1.0
35,-1,25,74,28,21,1.0,1,1.0
35,-1,139,33,14,17,1.0,1,1.0
35,-1,137,45,15,14,1.0,1,1.0
36,-1,48,61,51,44,1.0,2,1.0
36,-1,132,33,23,26,1.0,1,1.0
36,-1,25,74,27,20,1.0,1,1.0
37,-1,48,61,51,45,1.0,1,1.0
37,-1,131,33,24,27,1.0,2,1.0
38,-1,49,61,50,45,1.0,2,1.0
38,-1,129,33,27,26,1.0,1,1.0
39,-1,49,61,51,45,1.0,2,1.0
39,-1,129,33,29,26,1.0,1,1.0
39,-1,27,74,26,22,1.0,1,1.0
40,-1,49,60,52,46,1.0,2,1.0
40,-1,134,33,26,26,1.0,1,1.0
41,-1,52,61,50,46,1.0,2,1.0
41,-1,133,34,27,26,1.0,2,1.0
41,-1,27,76,28,22,1.0,1,1.0
42,-1,52,63,53,47,1.0,2,1.0
42,-1,134,34,30,28,1.0,2,1.0
42,-1,30,77,27,23,1.0,2,1.0
43,-1,53,63,52,47,1.0,2,1.0
43,-1,137,33,29,27,1.0,1,1.0
44,-1,55,63,52,46,1.0,2,1.0
44,-1,134,35,33,28,1.0,2,1.0
44,-1,30,78,30,23,1.0,1,1.0
45,-1,54,65,53,46,1.0,2,1.0
45,-1,135,36,33,28,1.0,2,1.0
45,-1,32,79,26,22,1.0,1,1.0
46,-1,50,64,54,47,1.0,2,1.0
46,-1,133,37,31,27,1.0,1,1.0
46,-1,28,79,29,22,1.0,1,1.0
47,-1,53,65,52,46,1.0,2,1.0
47,-1,135,37,31,27,1.0,1,1.0
47,-1,29,79,26,21,1.0,1,1.0
48,-1,52,65,53,47,1.0,2,1.0
48,-1,135,38,29,26,1.0,1,1.0
48,-1,29,80,26,21,1.0,2,1.0
49,-1,52,66,54,47,1.0,2,1.0
49,-1,136,37,31,27,1.0,1,1.0
49,-1,29,80,28,22,1.0,2,1.0
50,-1,54,67,53,47,1.0,2,1.0
50,-1,136,40,33,26,1.0,2,1.0
50,-1,30,82,28,20,1.0,1,1.0
50,-1,147,49,18,17,1.0,1,1.0
51,-1,54,67,53,47,1.0,2,1.0
51,-1,137,40,33,27,1.0,2,1.0
51,-1,29,82,29,22,1.0,2,1.0
52,-1,55,67,54,48,1.0,2,1.0
52,-1,138,40,33,27,1.0,1,1.0
52,-1,32,82,27,22,1.0,1,1.0
53,-1,56,67,53,48,1.0,2,1.0
53,-1,141,39,31,28,1.0,2,1.0
53,-1,32,82,27,22,1.0,2,1.0
54,-1,56,66,55,49,1.0,2,1.0
54,-1,146,40,27,26,1.0,1,1.0
54,-1,33,82,28,22,1.0,2,1.0
54,-1,152,46,17,20,1.0,1,1.0
55,-1,54,68,56,48,1.0,2,1.0
55,-1,144,42,25,25,1.0,2,1.0
55,-1,31,83,28,21,1.0,1,1.0
55,-1,151,50,17,17,1.0,2,1.0
56,-1,56,69,55,49,1.0,2,1.0
56,-1,142,41,33,28,1.0,2,1.0
56,-1,31,84,29,21,1.0,1,1.0
57,-1,54,69,56,48,1.0,2,1.0
57,-1,141,40,34,29,1.0,1,1.0
57,-1,31,84,29,22,1.0,2,1.0
58,-1,54,69,56,49,1.0,1,1.0
58,-1,143,40,34,29,1.0,1,1.0
58,-1,31,84,29,23,1.0,2,1.0
59,-1,56,68,57,50,1.0,2,1.0
59,-1,143,40,36,28,1.0,1,1.0
59,-1,32,84,29,22,1.0,1,1.0
60,-1,57,69,56,49,1.0,1,1.0
60,-1,152,43,25,26,1.0,2,1.0
60,-1,33,84,28,22,1.0,1,1.0
61,-1,57,70,57,50,1.0,1,1.0
61,-1,145,42,36,28,1.0,2,1.0
61,-1,33,85,28,23,1.0,2,1.0
62,-1,57,72,57,50,1.0,2,1.0
62,-1,146,47,31,25,1.0,2,1.0
62,-1,33,87,28,22,1.0,1,1.0
62,-1,155,54,20,18,1.0,1,1.0
63,-1,59,74,56,50,1.0,1,1.0
63,-1,147,49,31,25,1.0,2,1.0
63,-1,35,89,28,23,1.0,2,1.0
63,-1,157,54,19,20,1.0,2,1.0
64,-1,58,75,57,50,1.0,1,1.0
64,-1,151,49,28,26,1.0,2,1.0
64,-1,34,90,29,23,1.0,2,1.0
65,-1,59,74,58,50,1.0,1,1.0
65,-1,153,45,33,29,1.0,2,1.0
65,-1,34,89,29,22,1.0,1,1.0
66,-1,58,74,58,51,1.0,1,1.0
66,-1,160,46,28,28,1.0,2,1.0
66,-1,35,89,29,23,1.0,2,1.0
67,-1,61,75,58,50,1.0,1,1.0
67,-1,162,47,25,28,1.0,2,1.0
67,-1,36,90,30,21,1.0,1,1.0
68,-1,64,75,58,50,1.0,1,1.0
68,-1,165,47,26,28,1.0,2,1.0
68,-1,39,90,29,22,1.0,2,1.0
69,-1,64,74,58,50,1.0,1,1.0
69,-1,163,48,25,26,1.0,2,1.0
69,-1,40,89,29,22,1.0,1,1.0
69,-1,109,21,10,18,1.0,1,1.0
70,-1,64,73,58,51,1.0,1,1.0
70,-1,165,47,24,26,1.0,2,1.0
70,-1,39,89,30,22,1.0,1,1.0
70,-1,109,19,10,18,1.0,1,1.0
71,-1,64,73,58,52,1.0,1,1.0
71,-1,167,47,26,26,1.0,2,1.0
71,-1,39,89,30,22,1.0,1,1.0
72,-1,65,75,60,51,1.0,1,1.0
72,-1,161,49,32,26,1.0,2,1.0
72,-1,41,91,29,22,1.0,2,1.0
73,-1,63,75,61,52,1.0,1,1.0
73,-1,165,48,26,27,1.0,2,1.0
73,-1,39,91,30,22,1.0,1,1.0
73,-1,110,21,9,17,1.0,1,1.0
74,-1,62,75,62,52,1.0,1,1.0
74,-1,169,49,24,27,1.0,2,1.0
74,-1,39,91,30,23,1.0,1,1.0
74,-1,125,11,15,11,1.0,1,1.0
75,-1,64,76,61,52,1.0,1,1.0
75,-1,171,49,23,27,1.0,2,1.0
75,-1,40,92,30,24,1.0,1,1.0
76,-1,66,77,60,53,1.0,1,1.0
76,-1,171,51,22,27,1.0,2,1.0
76,-1,41,93,30,21,1.0,1,1.0
77,-1,67,78,61,53,1.0,1,1.0
77,-1,173,51,23,28,1.0,2,1.0
77,-1,41,94,31,23,1.0,1,1.0
78,-1,67,77,62,53,1.0,1,1.0
78,-1,175,51,24,27,1.0,2,1.0
78,-1,42,93,30,23,1.0,1,1.0
79,-1,68,79,61,53,1.0,1,1.0
79,-1,174,51,26,29,1.0,2,1.0
79,-1,42,95,31,23,1.0,1,1.0
80,-1,69,81,62,53,1.0,1,1.0
80,-1,176,53,27,28,1.0,2,1.0
80,-1,44,97,30,23,1.0,1,1.0
81,-1,71,81,62,53,1.0,1,1.0
81,-1,180,56,20,26,1.0,2,1.0
81,-1,45,97,31,24,1.0,1,1.0
81,-1,87,22,15,13,1.0,1,1.0
81,-1,120,30,9,14,1.0,1,1.0
82,-1,70,81,64,53,1.0,1,1.0
82,-1,179,55,25,27,1.0,2,1.0
82,-1,45,97,31,23,1.0,1,1.0
82,-1,86,22,16,12,1.0,1,1.0
82,-1,120,29,9,15,1.0,1,1.0
83,-1,70,83,63,54,1.0,1,1.0
83,-1,179,57,23,26,1.0,2,1.0
83,-1,45,100,31,23,1.0,1,1.0
83,-1,120,31,9,15,1.0,2,1.0
84,-1,70,85,64,54,1.0,1,1.0
84,-1,182,60,20,26,1.0,2,1.0
84,-1,45,101,32,23,1.0,1,1.0
84,-1,120,31,10,16,1.0,2,1.0
85,-1,70,86,64,54,1.0,1,1.0
85,-1,180,62,22,25,1.0,2,1.0
85,-1,44,103,31,23,1.0,1,1.0
86,-1,70,89,65,54,1.0,1,1.0
86,-1,181,64,22,26,1.0,2,1.0
86,-1,45,106,31,24,1.0,1,1.0
86,-1,121,36,10,16,1.0,1,1.0
87,-1,67,89,66,55,1.0,1,1.0
87,-1,181,64,21,26,1.0,2,1.0
87,-1,43,106,32,23,1.0,1,1.0
88,-1,68,88,65,54,1.0,1,1.0
88,-1,177,61,26,28,1.0,2,1.0
88,-1,43,105,32,24,1.0,1,1.0
89,-1,69,88,64,56,1.0,1,1.0
89,-1,173,62,32,28,1.0,2,1.0
89,-1,43,105,31,23,1.0,1,1.0
89,-1,120,35,10,15,1.0,1,1.0
89,-1,83,26,20,16,1.0,1,1.0
90,-1,64,85,68,55,1.0,1,1.0
90,-1,181,61,22,26,1.0,2,1.0
90,-1,41,102,31,24,1.0,1,1.0
91,-1,67,84,66,56,1.0,1,1.0
91,-1,181,58,22,28,1.0,2,1.0
91,-1,41,101,32,24,1.0,1,1.0
92,-1,67,84,66,56,1.0,1,1.0
92,-1,176,56,28,30,1.0,2,1.0
92,-1,42,101,32,26,1.0,1,1.0
93,-1,69,87,67,57,1.0,1,1.0
93,-1,44,105,32,24,1.0,1,1.0
93,-1,184,63,22,26,1.0,1,1.0
93,-1,85,25,21,17,1.0,1,1.0
94,-1,70,89,67,57,1.0,1,1.0
94,-1,44,107,32,24,1.0,1,1.0
94,-1,182,64,25,27,1.0,2,1.0
95,-1,71,91,67,57,1.0,1,1.0
95,-1,45,109,32,23,1.0,1,1.0
95,-1,187,66,24,27,1.0,2,1.0
95,-1,87,28,21,17,1.0,1,1.0
96,-1,71,86,68,58,1.0,1,1.0
96,-1,46,105,31,24,1.0,1,1.0
96,-1,185,60,28,29,1.0,1,1.0
97,-1,71,88,68,58,1.0,1,1.0
97,-1,45,106,32,24,1.0,1,1.0
97,-1,176,63,37,28,1.0,2,1.0
98,-1,70,90,68,57,1.0,1,1.0
98,-1,44,108,32,24,1.0,1,1.0
98,-1,187,66,25,27,1.0,2,1.0
99,-1,72,87,69,58,1.0,1,1.0
99,-1,46,106,32,23,1.0,1,1.0
99,-1,187,62,27,29,1.0,1,1.0
100,-1,73,88,69,58,1.0,1,1.0
100,-1,47,106,32,24,1.0,1,1.0
100,-1,193,62,23,29,1.0,1,1.0
101,-1,73,90,70,59,1.0,1,1.0
101,-1,47,109,33,25,1.0,1,1.0
101,-1,194,66,24,27,1.0,2,1.0
102,-1,75,93,70,59,1.0,1,1.0
102,-1,48,112,33,25,1.0,1,1.0
102,-1,195,70,24,26,1.0,2,1.0
103,-1,73,96,72,59,1.0,1,1.0
103,-1,49,115,32,25,1.0,1,1.0
103,-1,196,74,25,26,1.0,2,1.0
104,-1,74,99,71,61,1.0,1,1.0
104,-1,48,118,34,25,1.0,1,1.0
104,-1,195,77,26,27,1.0,2,1.0
105,-1,73,100,72,61,1.0,1,1.0
105,-1,47,118,34,26,1.0,1,1.0
105,-1,197,77,24,27,1.0,1,1.0
106,-1,75,100,72,61,1.0,1,1.0
106,-1,48,119,34,26,1.0,1,1.0
106,-1,198,77,26,28,1.0,2,1.0
107,-1,75,96,72,60,1.0,1,1.0
107,-1,48,114,34,25,1.0,1,1.0
107,-1,200,72,23,28,1.0,1,1.0
108,-1,76,95,72,61,1.0,1,1.0
108,-1,49,113,34,26,1.0,1,1.0
108,-1,201,71,24,28,1.0,1,1.0
109,-1,67,96,82,61,1.0,1,1.0
109,-1,49,115,33,25,1.0,1,1.0
109,-1,201,72,24,28,1.0,2,1.0
110,-1,77,97,75,61,1.0,1,1.0
