152,1,4,555,12,11,1.0,1,1.0
155,2,5,555,13,10,1.0,1,1.0
156,2,4,556,11,11,1.0,1,1.0
158,3,5,556,12,11,1.0,1,1.0
159,3,4,556,12,11,1.0,1,1.0
160,3,5,556,11,10,1.0,1,1.0
161,4,8,554,12,10,1.0,1,1.0
162,4,7,554,13,11,1.0,1,1.0
163,4,6,555,12,11,1.0,1,1.0
164,5,8,556,14,11,1.0,1,1.0
165,5,8,554,12,10,1.0,1,1.0
166,5,4,553,13,11,1.0,1,1.0
167,5,5,554,13,11,1.0,1,1.0
168,5,5,554,12,11,1.0,1,1.0
169,5,4,554,12,11,1.0,1,1.0
173,6,5,550,13,11,1.0,1,1.0
175,7,4,550,12,11,1.0,1,1.0
176,8,8,551,13,11,1.0,1,1.0
177,8,8,552,12,11,1.0,1,1.0
178,8,8,550,12,11,1.0,1,1.0
180,9,9,551,13,10,1.0,1,1.0
